Source apportionment for 150 cities
commit 6a045405445885d5976afee7b0f674567d072dd9
emissions cdf = Z:/pisonen/SHERPA/pm25_slidingWindows_emepChimere/chimere/BC_emi_PM25_Y.nc
concentrations cdf = Z:/pisonen/SHERPA/pm25_slidingWindows_emepChimere/chimere/BC_conc_PM25_Y.nc
model folder = Z:/pisonen/SHERPA/pm25_slidingWindows_emepChimere/chimere/SR_PM25_Y.nc
model;pollutant;target;source;snap;precursor;potential;relative_potential;potency;target_conc_basecase;delta_conc;DE
sherpa_chimere;PM25;Graz;Graz_FUA;3;NOx;9.842285e-02;6.857038e-01;4.548478e-05;1.435355e+01;4.921143e-02;1.081932e+03
sherpa_chimere;PM25;Graz;Graz_FUA;3;PPM;3.760448e-02;2.619873e-01;3.393091e-04;1.435355e+01;1.880224e-02;5.541331e+01
sherpa_chimere;PM25;Graz;Graz_FUA;3;SOx;8.008067e-02;5.579153e-01;5.447465e-05;1.435355e+01;4.004034e-02;7.350269e+02
sherpa_chimere;PM25;Graz;Graz_FUA;4;NH3;1.204371e-03;8.390754e-03;1.634750e-04;1.435355e+01;6.021857e-04;3.683656e+00
sherpa_chimere;PM25;Graz;Graz_FUA;4;NMVOC;2.388475e-03;1.664030e-02;6.242337e-06;1.435355e+01;1.194237e-03;1.913126e+02
sherpa_chimere;PM25;Graz;Graz_FUA;4;NOx;7.332613e-03;5.108570e-02;1.233788e-04;1.435355e+01;3.666307e-03;2.971586e+01
sherpa_chimere;PM25;Graz;Graz_FUA;4;PPM;7.629449e-02;5.315373e-01;6.553365e-04;1.435355e+01;3.814724e-02;5.821016e+01
sherpa_chimere;PM25;Graz;Graz_FUA;4;SOx;6.662106e-03;4.641433e-02;8.213406e-05;1.435355e+01;3.331053e-03;4.055629e+01
sherpa_chimere;PM25;Graz;Graz_FUA;5;NH3;0.000000e+00;0.000000e+00;nan;1.435355e+01;0.000000e+00;nan
sherpa_chimere;PM25;Graz;Graz_FUA;5;NMVOC;3.106311e-04;2.164141e-03;5.982308e-06;1.435355e+01;1.553155e-04;2.596248e+01
sherpa_chimere;PM25;Graz;Graz_FUA;5;NOx;0.000000e+00;0.000000e+00;nan;1.435355e+01;0.000000e+00;nan
sherpa_chimere;PM25;Graz;Graz_FUA;5;PPM;2.648343e-07;1.845078e-06;2.008946e-04;1.435355e+01;1.324171e-07;6.591374e-04
sherpa_chimere;PM25;Graz;Graz_FUA;5;SOx;0.000000e+00;0.000000e+00;nan;1.435355e+01;0.000000e+00;nan
sherpa_chimere;PM25;Graz;Graz_FUA;6;NH3;0.000000e+00;0.000000e+00;nan;1.435355e+01;0.000000e+00;nan
sherpa_chimere;PM25;Graz;Graz_FUA;6;NMVOC;3.611665e-02;2.516217e-01;7.499739e-06;1.435355e+01;1.805833e-02;2.407861e+03
sherpa_chimere;PM25;Graz;Graz_FUA;6;NOx;0.000000e+00;0.000000e+00;nan;1.435355e+01;0.000000e+00;nan
sherpa_chimere;PM25;Graz;Graz_FUA;6;PPM;0.000000e+00;0.000000e+00;nan;1.435355e+01;0.000000e+00;nan
sherpa_chimere;PM25;Graz;Graz_FUA;6;SOx;0.000000e+00;0.000000e+00;nan;1.435355e+01;0.000000e+00;nan
sherpa_chimere;PM25;Graz;Graz_FUA;7;NH3;3.257631e-02;2.269564e-01;2.055764e-04;1.435355e+01;1.628816e-02;7.923165e+01
sherpa_chimere;PM25;Graz;Graz_FUA;7;NMVOC;8.303002e-03;5.784632e-02;7.967975e-06;1.435355e+01;4.151501e-03;5.210233e+02
sherpa_chimere;PM25;Graz;Graz_FUA;7;NOx;9.965681e-01;6.943006e+00;1.264209e-04;1.435355e+01;4.982840e-01;3.941469e+03
sherpa_chimere;PM25;Graz;Graz_FUA;7;PPM;4.251326e-01;2.961863e+00;1.118916e-03;1.435355e+01;2.125663e-01;1.899752e+02
sherpa_chimere;PM25;Graz;Graz_FUA;7;SOx;1.216043e-03;8.472069e-03;1.145923e-04;1.435355e+01;6.080214e-04;5.305955e+00
sherpa_chimere;PM25;Graz;Graz_FUA;8;NH3;6.354202e-05;4.426919e-04;1.745068e-04;1.435355e+01;3.177101e-05;1.820617e-01
sherpa_chimere;PM25;Graz;Graz_FUA;8;NMVOC;2.360066e-03;1.644238e-02;6.411877e-06;1.435355e+01;1.180033e-03;1.840386e+02
sherpa_chimere;PM25;Graz;Graz_FUA;8;NOx;8.453001e-02;5.889135e-01;1.031040e-04;1.435355e+01;4.226500e-02;4.099260e+02
sherpa_chimere;PM25;Graz;Graz_FUA;8;PPM;5.643049e-02;3.931465e-01;8.926327e-04;1.435355e+01;2.821524e-02;3.160902e+01
sherpa_chimere;PM25;Graz;Graz_FUA;8;SOx;5.131377e-04;3.574988e-03;1.130073e-04;1.435355e+01;2.565689e-04;2.270373e+00
sherpa_chimere;PM25;Graz;Graz_FUA;9;NH3;1.333329e-02;9.289189e-02;8.430085e-05;1.435355e+01;6.666643e-03;7.908156e+01
sherpa_chimere;PM25;Graz;Graz_FUA;9;NMVOC;4.966569e-05;3.460167e-04;2.141227e-06;1.435355e+01;2.483285e-05;1.159749e+01
sherpa_chimere;PM25;Graz;Graz_FUA;9;NOx;2.150553e-04;1.498272e-03;3.021847e-05;1.435355e+01;1.075277e-04;3.558342e+00
sherpa_chimere;PM25;Graz;Graz_FUA;9;PPM;3.296493e-02;2.296639e-01;3.014961e-04;1.435355e+01;1.648246e-02;5.466892e+01
sherpa_chimere;PM25;Graz;Graz_FUA;9;SOx;1.980467e-04;1.379775e-03;3.925846e-05;1.435355e+01;9.902337e-05;2.522345e+00
sherpa_chimere;PM25;Graz;Graz_National;10;NH3;7.130371e-01;4.967670e+00;1.294932e-05;1.435355e+01;3.565185e-01;2.753183e+04
sherpa_chimere;PM25;Graz;Graz_National;10;NMVOC;2.444757e-05;1.703241e-04;1.999095e-07;1.435355e+01;1.222378e-05;6.114658e+01
sherpa_chimere;PM25;Graz;Graz_National;10;NOx;1.597080e-05;1.112672e-04;2.983930e-06;1.435355e+01;7.985401e-06;2.676136e+00
sherpa_chimere;PM25;Graz;Graz_National;10;PPM;3.425859e-02;2.386767e-01;2.813551e-05;1.435355e+01;1.712930e-02;6.088142e+02
sherpa_chimere;PM25;Graz;Graz_National;10;SOx;1.715551e-05;1.195210e-04;4.906539e-06;1.435355e+01;8.577756e-06;1.748229e+00
sherpa_chimere;PM25;Graz;Graz_National;1;NH3;4.204539e-03;2.929267e-02;1.013925e-05;1.435355e+01;2.102269e-03;2.073397e+02
sherpa_chimere;PM25;Graz;Graz_National;1;NMVOC;4.121248e-04;2.871239e-03;1.243131e-07;1.435355e+01;2.060624e-04;1.657608e+03
sherpa_chimere;PM25;Graz;Graz_National;1;NOx;4.762043e-02;3.317675e-01;2.709159e-06;1.435355e+01;2.381021e-02;8.788783e+03
sherpa_chimere;PM25;Graz;Graz_National;1;PPM;3.456102e-02;2.407838e-01;2.154979e-05;1.435355e+01;1.728051e-02;8.018878e+02
sherpa_chimere;PM25;Graz;Graz_National;1;SOx;1.699635e-02;1.184122e-01;4.160817e-06;1.435355e+01;8.498177e-03;2.042430e+03
sherpa_chimere;PM25;Graz;Graz_National;2;NH3;5.867556e-03;4.087877e-02;9.781293e-06;1.435355e+01;2.933778e-03;2.999377e+02
sherpa_chimere;PM25;Graz;Graz_National;2;NMVOC;3.747056e-03;2.610542e-02;1.716083e-07;1.435355e+01;1.873528e-03;1.091747e+04
sherpa_chimere;PM25;Graz;Graz_National;2;NOx;3.591996e-02;2.502513e-01;2.780218e-06;1.435355e+01;1.795998e-02;6.459919e+03
sherpa_chimere;PM25;Graz;Graz_National;2;PPM;2.238787e-01;1.559744e+00;2.194683e-05;1.435355e+01;1.119393e-01;5.100477e+03
